configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,empty,fps,kbs
1,None,--constrained-intra,None,None,None,--weightb,0.0,1.0,1.0,1.8,0.3,0.6,0.6,1,1,8,45,230,0,23,40,3,0,67,28,4,1000,-2:-2,umh,crop,veryslow,30,ssim,394304,215.31,0.32,1:18.20,275,2.68,230.98
2,--aud,None,None,None,None,--no-weightb,0.0,1.1,1.2,0.4,0.2,0.8,0.9,0,1,2,10,300,2,29,30,4,2,66,18,3,1000,1:1,hex,crop,fast,0,grain,1154521,35.74,0.28,0:10.37,347,20.24,679.32
11,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.5,1.4,2.8,0.2,0.8,0.2,2,1,10,20,250,2,27,40,5,0,63,48,5,1000,1:1,dia,show,ultrafast,0,ssim,283417,76.58,0.39,0:17.99,427,11.67,165.52
101,--aud,None,None,None,None,--weightb,0.0,1.4,1.2,3.8,0.4,0.8,0.4,3,2,0,15,300,4,22,40,3,4,61,48,5,1000,1:1,umh,show,fast,40,grain,311845,37.01,0.22,0:10.16,366,20.69,181.94
1001,None,None,None,--no-asm,--slow-firstpass,--weightb,1.0,1.2,1.4,0.8,0.6,0.6,0.9,1,1,14,10,270,3,25,0,5,2,60,38,1,2000,-1:-1,hex,crop,placebo,30,animation,13210091,1794.52,0.33,8:20.53,358,0.42,7795.38
1002,None,None,None,--no-asm,--slow-firstpass,--weightb,1.0,1.5,1.2,2.0,0.3,0.7,0.6,3,1,4,20,250,2,29,10,4,0,69,28,5,2000,-1:-1,hex,show,ultrafast,40,grain,8525488,177.67,0.18,0:28.45,625,7.37,5030.32
1003,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.3,1.2,1.8,0.6,0.6,0.5,3,0,14,35,210,3,27,20,5,1,69,18,2,1000,-1:-1,dia,show,medium,0,grain,2902627,196.67,0.14,0:41.48,474,5.05,1711.49
1004,--aud,None,None,None,None,--no-weightb,1.0,1.3,1.4,0.8,0.4,0.6,0.3,2,1,8,25,230,4,21,0,4,3,63,18,2,1000,-1:-1,hex,crop,ultrafast,0,animation,16552590,23.25,0.17,0:05.05,463,42.36,9767.87
1005,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.3,1.0,2.6,0.4,0.9,0.1,2,1,16,0,260,1,20,0,4,1,68,48,4,2000,-2:-2,umh,show,placebo,10,grain,13917620,5982.88,0.57,27:44.11,359,0.13,8212.99
1006,--aud,None,None,None,None,--no-weightb,0.5,1.3,1.3,0.8,0.3,0.7,0.0,3,1,8,0,220,3,23,40,5,0,62,38,1,2000,-1:-1,hex,crop,slow,0,ssim,300524,40.51,0.32,0:12.15,335,17.28,175.25
